,Partita,Rt-5h,Rt-4h,Rt-3h,Rt-2h,Rt-1h,Classifica h,Rt-5a,Rt-4a,Rt-3a,Rt-2a,Rt-1a,Classifica a,MGf h,MGs h,MGf a,MGs a,SGf h,SGs h,SGf a,SGs a,Gf-5h,Gf-4h,Gf-3h,Gf-2h,Gf-1h,Gs-5h,Gs-4h,Gs-3h,Gs-2h,Gs-1h,Gf-5a,Gf-4a,Gf-3a,Gf-2a,Gf-1a,Gs-5a,Gs-4a,Gs-3a,Gs-2a,Gs-1a,yGf,yGs
998,Juventus-Salernitana,2.0,1.0,1.0,2.0,1.0,7.0,0.0,1.0,2.0,1.0,1.0,10.0,1.4,0.4,1.4,0.8,1.140175425099138,0.5477225575051662,1.673320053068151,0.8366600265340756,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2,2
999,Empoli-Roma,0.0,1.0,1.0,1.0,1.0,15.0,2.0,2.0,1.0,2.0,0.0,5.0,0.8,1.0,1.2,1.0,0.8366600265340756,0.7071067811865476,1.095445115010332,1.732050807568877,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,1,2
1000,Salernitana-Lecce,1.0,2.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,17.0,1.5,1.0,0.6666666666666666,1.166666666666667,1.51657508881031,0.8944271909999159,0.5163977794943223,0.408248290463863,0.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2
1001,Bologna-Empoli,1.0,0.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,0.0,16.0,1.166666666666667,1.5,0.8333333333333334,1.166666666666667,0.752772652709081,0.5477225575051661,0.752772652709081,0.752772652709081,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0,1
1002,Spezia-Sampdoria,0.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,19.0,0.8333333333333334,1.666666666666667,0.5,1.833333333333333,0.983192080250175,1.032795558988644,0.5477225575051661,1.329160135825126,0.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2,1
1003,Torino-Sassuolo,1.0,2.0,0.0,2.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,13.0,1.0,1.0,0.6666666666666666,1.333333333333333,0.8944271909999159,1.095445115010332,0.8164965809277261,1.505545305418162,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0,1
1004,Udinese-Inter,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,6.0,2.0,1.0,2.0,1.333333333333333,1.414213562373095,1.549193338482967,0.8944271909999159,1.366260102127946,0.0,2.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,3,1
1005,Cremonese-Lazio,0.0,0.0,0.0,1.0,1.0,18.0,1.0,2.0,1.0,0.0,2.0,7.0,0.8333333333333334,1.666666666666667,1.5,0.8333333333333334,0.752772652709081,1.211060141638997,1.048808848170152,0.752772652709081,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0,4
1006,Fiorentina-Verona,1.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,2.0,0.0,14.0,0.8333333333333334,1.0,1.0,1.833333333333333,1.169045194450012,0.8944271909999159,0.8944271909999159,1.602081978759722,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2,0
1007,Monza-Juventus,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,2.0,1.0,1.0,8.0,0.5,2.333333333333333,1.5,0.6666666666666666,0.5477225575051661,1.032795558988644,1.048808848170152,0.816496580927726,0.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1,0
1008,Roma-Atalanta,2.0,1.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.333333333333333,1.0,1.666666666666667,0.5,1.032795558988645,1.549193338482967,0.816496580927726,0.5477225575051661,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1
1009,Milan-Napoli,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.166666666666667,0.6666666666666666,1.414213562373095,0.8944271909999159,1.940790217067952,0.816496580927726,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2
1010,Napoli-Torino,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,9.0,2.142857142857143,0.7142857142857143,0.8571428571428571,1.0,1.772810520855837,0.7559289460184544,0.8997354108424372,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3,1
1011,Inter-Roma,0.0,2.0,0.0,2.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,6.0,1.857142857142857,1.571428571428571,1.142857142857143,1.0,0.8997354108424372,1.397276262011544,1.069044967649698,1.414213562373095,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1,2
1012,Empoli-Milan,1.0,1.0,1.0,0.0,2.0,14.0,2.0,1.0,2.0,2.0,0.0,5.0,0.8571428571428571,1.0,1.857142857142857,1.142857142857143,0.6900655593423541,0.816496580927726,1.345185418269099,0.8997354108424372,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1,3
1013,Lazio-Spezia,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,12.0,1.857142857142857,0.7142857142857143,1.0,1.571428571428571,1.345185418269099,0.7559289460184544,1.0,0.9759000729485332,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,4,0
1014,Lecce-Cremonese,1.0,1.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0,19.0,0.8571428571428571,1.142857142857143,0.7142857142857143,2.0,0.6900655593423541,0.3779644730092273,0.7559289460184544,1.414213562373095,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,1,1
1015,Sampdoria-Monza,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,2.0,18.0,0.5714285714285714,1.857142857142857,0.5714285714285714,2.0,0.5345224838248488,1.214985792587912,0.5345224838248488,1.290994448735806,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0,3
1016,Sassuolo-Salernitana,1.0,1.0,1.0,0.0,2.0,11.0,2.0,1.0,1.0,1.0,0.0,13.0,0.7142857142857143,1.142857142857143,1.428571428571429,1.142857142857143,0.7559289460184544,1.4638501094228,1.397276262011544,0.8997354108424372,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,5,0
1017,Atalanta-Fiorentina,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,10.0,1.571428571428571,0.4285714285714285,1.0,0.8571428571428571,0.7867957924694432,0.5345224838248487,1.154700538379251,0.8997354108424372,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1,0
1018,Juventus-Bologna,1.0,2.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,2.0,0.0,16.0,1.285714285714286,0.7142857142857143,1.0,1.428571428571429,1.112697280528374,0.7559289460184545,0.816496580927726,0.5345224838248488,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,3,0
1019,Verona-Udinese,0.0,1.0,2.0,0.0,0.0,17.0,2.0,2.0,2.0,2.0,2.0,3.0,0.8571428571428571,1.857142857142857,2.142857142857143,1.0,0.8997354108424372,1.4638501094228,1.345185418269099,1.414213562373095,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1,2
1020,Sassuolo-Inter,1.0,1.0,0.0,2.0,2.0,8.0,2.0,0.0,2.0,0.0,0.0,9.0,1.25,1.0,1.75,1.625,1.66904592079256,1.414213562373095,0.8864052604279183,1.302470180629319,0.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,1,2
1021,Milan-Juventus,1.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,7.0,2.0,1.125,1.5,0.625,1.309307341415954,0.8345229603962802,1.195228609334394,0.7440238091428449,0.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2,0
1022,Bologna-Sampdoria,1.0,1.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,20.0,0.875,1.625,0.5,2.0,0.8345229603962802,0.7440238091428449,0.5345224838248488,1.195228609334394,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,1,1
1023,Torino-Empoli,0.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,2.0,0.0,15.0,0.875,1.25,0.875,1.25,0.8345229603962802,1.164964745021435,0.6408699444616557,1.035098339013531,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1,1
1024,Monza-Spezia,0.0,0.0,1.0,2.0,2.0,16.0,0.0,1.0,0.0,2.0,0.0,12.0,0.875,1.75,0.875,1.875,0.9910312089651149,1.388730149658827,0.9910312089651149,1.246423454758225,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,2,0
1025,Salernitana-Verona,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,18.0,1.25,1.625,0.875,1.875,1.388730149658827,1.597989808656935,0.8345229603962802,1.356202681860537,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
1026,Udinese-Atalanta,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.125,1.0,1.5,0.375,1.246423454758225,1.309307341415954,0.7559289460184544,0.5175491695067657,1.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2
1027,Cremonese-Napoli,0.0,1.0,1.0,0.0,1.0,19.0,1.0,2.0,2.0,2.0,2.0,1.0,0.75,1.875,2.25,0.75,0.7071067811865476,1.356202681860537,1.66904592079256,0.7071067811865476,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1,4
1028,Roma-Lecce,2.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,13.0,1.25,1.0,0.875,1.125,1.035098339013531,1.309307341415954,0.6408699444616557,0.3535533905932738,3.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
1029,Fiorentina-Lazio,0.0,1.0,0.0,2.0,0.0,11.0,1.0,0.0,2.0,2.0,2.0,4.0,0.875,0.875,2.125,0.625,1.125991626459603,0.8345229603962802,1.457737973711325,0.7440238091428449,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0,4
1030,Empoli-Monza,1.0,0.0,2.0,0.0,1.0,14.0,0.0,1.0,2.0,2.0,2.0,12.0,0.8888888888888888,1.222222222222222,1.0,1.555555555555556,0.6009252125773316,0.9718253158075502,1.0,1.424000624219588,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1,0
1031,Torino-Juventus,2.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,2.0,0.0,8.0,0.8888888888888888,1.222222222222222,1.333333333333333,0.7777777777777778,0.7817359599705717,1.092906420717,1.224744871391589,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0,1
1032,Atalanta-Sassuolo,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,9.0,1.555555555555556,0.5555555555555556,1.222222222222222,1.111111111111111,0.7264831572567789,0.7264831572567789,1.563471919941143,1.364225461978742,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,2.0,2,1
1033,Inter-Salernitana,0.0,2.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,11.0,1.777777777777778,1.555555555555556,1.333333333333333,1.555555555555556,0.8333333333333334,1.236033081182611,1.322875655532295,1.509230856356236,2.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,2,0
1034,Lazio-Udinese,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.333333333333333,0.5555555555555556,2.111111111111111,1.111111111111111,1.5,0.7264831572567789,1.166666666666667,1.269295517643985,1.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0,0
1035,Spezia-Cremonese,1.0,0.0,2.0,0.0,0.0,15.0,1.0,1.0,0.0,1.0,0.0,19.0,0.7777777777777778,1.888888888888889,0.7777777777777778,2.111111111111111,0.9718253158075502,1.166666666666667,0.6666666666666667,1.452966314513558,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,4.0,2,2
1036,Napoli-Bologna,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,17.0,2.444444444444445,0.7777777777777778,0.8888888888888888,1.555555555555556,1.666666666666667,0.6666666666666667,0.7817359599705717,0.7264831572567789,2.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3,2
1037,Verona-Milan,2.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,2.0,2.0,5.0,0.8888888888888888,1.888888888888889,2.0,1.0,0.7817359599705717,1.269295517643985,1.224744871391589,0.8660254037844386,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1,2
1038,Sampdoria-Roma,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,2.0,2.0,6.0,0.5555555555555556,1.888888888888889,1.333333333333333,1.0,0.5270462766947299,1.166666666666667,1.0,1.224744871391589,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0,1
1039,Lecce-Fiorentina,0.0,1.0,2.0,1.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,13.0,0.8888888888888888,1.222222222222222,0.7777777777777778,1.222222222222222,0.6009252125773316,0.4409585518440984,1.092906420717,1.301708279317776,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1,1
1040,Juventus-Empoli,1.0,0.0,2.0,0.0,2.0,8.0,0.0,2.0,0.0,1.0,2.0,10.0,1.3,0.7,0.9,1.1,1.159501808728406,0.8232726023485646,0.5676462121975466,0.9944289260117533,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,4,0
1041,Salernitana-Spezia,1.0,0.0,0.0,2.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,15.0,1.2,1.6,0.9,1.9,1.316561177208767,1.429840705968481,0.9944289260117534,1.100504934614612,2.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,1,0
1042,Milan-Monza,2.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,14.0,2.0,1.0,0.9,1.5,1.154700538379251,0.816496580927726,0.9944289260117534,1.35400640077266,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4,1
1043,Fiorentina-Inter,0.0,2.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,2.0,2.0,7.0,0.8,1.2,1.8,1.4,1.032795558988645,1.229272594305718,0.7888106377466155,1.264911064067352,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,3,4
1044,Udinese-Torino,2.0,2.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,11.0,1.9,1.0,0.8,1.2,1.286683937707919,1.247219128924647,0.7888106377466155,1.032795558988644,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1,2
1045,Bologna-Lecce,2.0,0.0,0.0,1.0,0.0,17.0,1.0,2.0,1.0,0.0,1.0,16.0,1.0,1.7,0.9,1.2,0.816496580927726,0.8232726023485646,0.5676462121975466,0.4216370213557839,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,0
1046,Atalanta-Lazio,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.6,0.6,2.1,0.5,0.6992058987801011,0.6992058987801011,1.595131481867387,0.7071067811865476,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
1047,Roma-Napoli,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.3,0.9,2.5,0.9,0.9486832980505138,1.197218999737865,1.58113883008419,0.7378647873726218,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,0,1
1048,Cremonese-Sampdoria,1.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,20.0,0.9,2.1,0.5,1.8,0.7378647873726218,1.370320319406298,0.5270462766947299,1.135292424395093,1.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0,1
1049,Sassuolo-Verona,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,1.2,1.2,0.9,1.9,1.475729574745244,1.316561177208767,0.7378647873726218,1.197218999737865,1.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,1
1050,Napoli-Sassuolo,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,9.0,2.363636363636364,0.8181818181818182,1.272727272727273,1.181818181818182,1.56669890360128,0.7507571935295483,1.420627262226731,1.250454462839956,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,4,0
1051,Lecce-Juventus,2.0,1.0,0.0,1.0,0.0,17.0,0.0,2.0,0.0,2.0,2.0,8.0,0.8181818181818182,1.272727272727273,1.545454545454545,0.6363636363636364,0.6030226891555273,0.4670993664969137,1.368476259467906,0.8090398349558906,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0,1
1052,Inter-Sampdoria,0.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,18.0,2.0,1.545454545454545,0.5454545454545454,1.636363636363636,1.0,1.293339581365726,0.5222329678670935,1.206045378311055,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,3,0
1053,Empoli-Atalanta,2.0,0.0,1.0,2.0,0.0,12.0,2.0,2.0,1.0,2.0,0.0,4.0,0.8181818181818182,1.363636363636364,1.454545454545455,0.7272727272727273,0.6030226891555273,1.2862913567872,0.8201995322647243,0.7862453931068965,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0,2
1054,Cremonese-Udinese,0.0,1.0,0.0,1.0,0.0,20.0,2.0,2.0,1.0,1.0,0.0,6.0,0.8181818181818182,2.0,1.818181818181818,1.090909090909091,0.7507571935295483,1.341640786499874,1.250454462839956,1.221027882936786,0.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0,0
1055,Spezia-Fiorentina,2.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,14.0,0.8181818181818182,1.818181818181818,1.0,1.454545454545455,0.9816498172140428,1.078719779941187,1.183215956619923,1.439696937805757,2.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,4.0,1,2
1056,Lazio-Salernitana,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,11.0,2.090909090909091,0.4545454545454545,1.181818181818182,1.454545454545455,1.513574937328539,0.6875516509523286,1.250454462839956,1.439696937805757,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,5.0,1.0,2.0,0.0,1,3
1057,Torino-Milan,0.0,0.0,1.0,0.0,2.0,10.0,0.0,2.0,2.0,2.0,2.0,2.0,0.9090909090909091,1.181818181818182,2.181818181818182,1.0,0.8312094145936334,0.9816498172140429,1.250454462839956,0.7745966692414834,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2,1
1058,Verona-Roma,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,2.0,2.0,0.0,5.0,0.9090909090909091,1.909090909090909,1.181818181818182,0.9090909090909091,0.7006490497453706,1.136181803634036,0.9816498172140428,1.136181803634036,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,3
1059,Monza-Bologna,2.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,2.0,13.0,0.9090909090909091,1.727272727272727,1.090909090909091,1.545454545454545,0.9438798074485388,1.489356175728901,0.8312094145936334,0.9341987329938275,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,1,2
1060,Udinese-Lecce,2.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,17.0,1.666666666666667,1.0,0.75,1.25,1.302677894557859,1.206045378311055,0.621581560508061,0.4522670168666454,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1,1
1061,Empoli-Sassuolo,0.0,1.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,2.0,0.0,11.0,0.75,1.416666666666667,1.166666666666667,1.416666666666667,0.621581560508061,1.240112409372146,1.403458930534474,1.443375672974065,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,1,0
1062,Salernitana-Cremonese,0.0,2.0,0.0,2.0,2.0,10.0,1.0,0.0,1.0,0.0,1.0,20.0,1.333333333333333,1.416666666666667,0.75,1.833333333333333,1.302677894557859,1.378954368902449,0.7537783614444091,1.403458930534474,0.0,2.0,0.0,1.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,2,2
1063,Atalanta-Napoli,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,0.6666666666666666,2.5,0.75,0.7977240352174656,0.7784989441615231,1.566698903601281,0.7537783614444091,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,1,2
1064,Milan-Spezia,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,16.0,2.083333333333333,1.083333333333333,0.8333333333333334,1.833333333333333,1.240112409372146,0.7929614610987591,0.937436866561092,1.029857301088875,3.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0,2,1
